vendor_id,taxi_id,trip_id,distance,duration,fare,num_passengers
2,17,3,4.81,16.39,46.17,3
2,17,4,5.54,12.83,40.63,3
2,17,5,5.67,19.89,55.03,3
2,17,6,0.91,13.36,31.69,3
2,17,7,1.34,12.38,30.65,4
2,17,8,3.48,13.04,36.6,4
2,17,9,4.34,9.43,31.23,1
2,17,10,7.52,17.29,53.82,3
2,17,11,4.21,13.29,38.67,1
2,17,12,4.3,18.41,49.11,3
2,17,13,3.66,23.34,57.59,1
2,17,14,5.0,16.45,46.7,2
2,17,15,3.4,13.44,37.22,3
2,17,16,8.42,10.12,41.43,2
2,17,17,4.29,10.98,34.23,4
2,17,18,10.21,21.59,68.23,2
2,17,19,8.86,6.41,34.96,2
2,17,20,2.13,16.83,41.26,3
2,17,21,3.21,18.99,47.91,4
2,17,22,2.04,17.6,42.61,1
2,17,23,7.16,10.9,40.27,4
2,17,24,5.45,14.3,43.37,1
2,17,25,5.08,15.24,44.45,4
2,17,26,3.63,16.75,44.34,4
2,17,27,2.63,20.47,49.62,4
2,17,28,4.1,11.76,35.38,1
2,17,29,6.9,15.23,48.36,2
2,17,30,2.35,16.34,40.76,2
2,17,31,4.78,15.85,45.02,4
2,17,32,2.54,8.52,25.53,3
2,17,33,5.05,13.78,41.47,2
2,17,34,5.75,8.3,32.02,3
2,17,35,7.39,19.84,58.64,2
2,17,36,3.9,22.99,57.4,1
2,17,37,4.93,17.82,49.29,2
2,17,38,5.39,21.75,58.14,2
2,17,39,5.51,12.08,39.06,3
2,18,0,6.63,28.04,73.4,1
2,18,1,5.05,8.68,31.27,4
2,18,2,1.57,14.29,34.97,4
2,18,3,6.07,25.2,66.51,3
2,18,4,8.61,24.17,69.94,1
2,18,5,7.92,17.03,54.17,2
2,18,6,4.7,15.05,43.25,3
2,18,7,6.44,15.74,48.39,2
2,18,8,5.31,8.24,30.95,2
2,18,9,2.96,17.87,45.13,4
2,18,10,7.09,9.21,36.73,4
2,18,11,3.33,16.74,43.67,1
2,18,12,4.84,13.88,41.21,3
2,18,13,7.88,6.92,33.86,2
2,18,14,6.64,12.57,42.48,2
2,18,15,4.05,12.84,37.43,1
2,18,16,2.54,19.9,48.29,3
2,18,17,3.47,14.49,39.48,3
2,18,18,7.32,20.14,59.09,2
2,18,19,6.35,23.82,64.36,1
2,18,20,4.55,16.58,45.99,1
2,18,21,4.91,15.67,44.95,2
2,18,22,5.46,15.8,46.39,4
2,18,23,4.14,6.55,25.04,2
2,18,24,3.75,8.01,27.12,4
2,18,25,5.74,18.3,52.0,1
2,18,26,7.34,15.0,48.85,3
2,18,27,8.14,17.31,55.2,1
2,18,28,9.84,10.46,45.17,2
2,18,29,7.84,15.58,51.09,2
2,18,30,6.59,2.08,21.39,3
2,18,31,6.49,19.6,56.22,2
2,18,32,5.15,14.63,43.38,1
2,18,33,4.86,13.79,41.08,2
2,18,34,3.13,17.81,45.38,2
2,18,35,4.38,8.21,28.88,1
2,18,36,4.64,21.65,56.32,4
2,18,37,6.15,11.75,39.78,2
2,18,38,8.5,21.45,64.26,3
2,18,39,7.38,10.66,40.26,3
2,19,0,2.33,11.5,31.03,4
2,19,1,7.56,15.97,51.27,2
2,19,2,5.37,14.85,44.3,3
2,19,3,3.84,8.2,27.69,2
2,19,4,7.67,17.28,54.13,4
2,19,5,5.0,21.02,55.84,2
2,19,6,3.86,13.42,38.18,2
2,19,7,6.26,18.45,53.42,2
2,19,8,1.96,17.33,41.89,3
2,19,9,6.36,13.02,42.78,2
2,19,10,6.46,18.77,54.49,3
2,19,11,7.19,20.14,58.81,4
2,19,12,7.33,10.04,38.91,3
2,19,13,2.01,10.49,28.32,4
2,19,14,6.48,24.23,65.46,3
2,19,15,5.03,17.08,48.02,3
2,19,16,3.64,12.55,35.96,2
2,19,17,6.26,14.55,45.62,2
2,19,18,5.0,22.89,59.58,2
2,19,19,5.77,12.7,40.86,1
2,19,20,6.2,15.93,48.25,3
2,19,21,2.0,19.07,45.46,1
2,19,22,3.13,8.42,26.6,4
2,19,23,6.17,13.62,43.57,3
2,19,24,5.94,18.24,52.31,3
2,19,25,3.72,18.35,47.74,2
2,19,26,4.5,4.23,21.18,1
2,19,27,5.06,11.17,36.27,2
2,19,28,7.32,13.3,45.41,2
2,19,29,2.08,14.12,35.73,1
2,19,30,4.76,23.19,59.66,1
2,19,31,8.75,13.53,48.96,2
2,19,32,4.72,22.82,58.84,4
2,19,33,4.62,18.64,50.26,2
2,19,34,4.4,10.11,32.72,1
2,19,35,4.43,3.22,19.01,3
2,19,36,6.58,5.78,28.77,1
2,19,37,8.73,7.56,36.98,2
2,19,38,4.98,15.26,44.28,3
2,19,39,3.41,20.32,51.01,1
2,20,0,5.1,23.73,61.48,2
2,20,1,0.65,14.16,32.72,2
2,20,2,2.5,16.54,41.48,2
2,20,3,4.85,17.3,48.08,2
2,20,4,5.0,31.66,77.12,3
2,20,5,5.12,20.18,54.42,1
2,20,6,6.9,19.9,57.7,3
2,20,7,5.52,19.73,54.38,1
2,20,8,5.48,9.39,33.62,3
2,20,9,3.62,0.99,12.8,2
2,20,10,4.57,11.57,36.01,3
2,20,11,6.08,9.5,35.13,1
2,20,12,5.53,12.96,40.86,3
2,20,13,7.39,14.7,48.36,4
2,20,14,4.85,18.39,50.26,2
2,20,15,6.99,11.75,41.6,4
2,20,16,6.65,19.65,56.66,1
2,20,17,5.0,16.04,45.88,4
2,20,18,6.75,16.74,51.06,2
2,20,19,2.76,17.13,43.22,1
2,20,20,4.73,14.71,42.64,4
2,20,21,5.53,7.79,30.52,4
2,20,22,5.3,11.36,37.17,4
2,20,23,8.02,10.95,42.22,2
2,20,24,5.19,4.03,22.27,4
2,20,25,2.36,16.13,40.36,1
2,20,26,9.9,1.61,27.6,3
2,20,27,3.55,17.24,45.15,2
2,20,28,6.96,18.09,54.21,1
2,20,29,6.6,15.1,47.46,2
2,20,30,4.81,23.4,60.19,2
2,20,31,6.15,17.27,50.82,3
2,20,32,5.42,11.4,37.51,3
2,20,33,8.1,13.09,46.68,1
2,20,34,5.57,22.01,59.05,1
2,20,35,8.54,6.76,34.97,3
2,20,36,4.91,6.38,26.37,3
2,20,37,3.73,16.19,43.44,2
2,20,38,5.9,25.37,66.48,3
2,20,39,1.54,15.94,38.21,3
2,21,0,3.99,16.06,43.74,4
2,21,1,3.71,15.56,42.13,4
2,21,2,2.56,18.19,44.91,3
2,21,3,4.6,5.25,23.44,2
2,21,4,4.31,18.4,49.11,1
2,21,5,6.55,15.82,48.79,1
2,21,6,6.93,10.54,39.05,4
2,21,7,4.36,14.77,41.96,3
2,21,8,5.09,16.5,46.99,2
2,21,9,2.45,13.61,35.51,2
2,21,10,7.71,19.22,58.09,3
2,21,11,4.06,10.0,31.77,3
2,21,12,6.6,17.25,51.76,2
2,21,13,2.36,11.77,31.64,3
2,21,14,10.77,10.7,47.66,4
2,21,15,7.36,10.04,38.98,1
2,21,16,0.71,7.63,19.79,3
2,21,17,6.14,21.45,59.16,3
2,21,18,1.98,16.75,40.78,3
2,21,19,5.2,18.43,51.09,1
2,21,20,4.03,9.21,30.12,4
2,21,21,5.55,11.79,38.57,3
2,21,22,7.34,23.69,66.23,4
2,21,23,4.32,10.39,33.11,1
2,21,24,5.49,9.63,34.12,4
2,21,25,3.6,24.06,58.9,4
2,21,26,4.71,13.91,40.99,4
2,21,27,3.26,10.66,31.36,2
2,21,28,1.64,17.24,41.02,1
2,21,29,3.75,12.1,35.3,1
2,21,30,6.62,17.92,53.14,3
2,21,31,1.32,17.28,40.41,2
2,21,32,4.62,10.54,34.06,2
2,21,33,4.62,19.44,51.86,2
2,21,34,3.78,12.42,36.0,4
2,21,35,2.08,14.22,35.93,3
2,21,36,3.07,11.33,32.29,1
2,21,37,2.46,15.2,38.71,3
2,21,38,5.02,12.17,38.18,3
2,21,39,4.4,18.06,48.62,2
2,22,0,8.7,10.16,42.11,2
2,22,1,5.95,22.04,59.93,4
2,22,2,4.82,11.42,36.25,4
2,22,3,6.98,15.61,49.3,1
2,22,4,0.41,12.22,28.33,4
2,22,5,4.02,8.39,28.46,3
2,22,6,3.17,14.3,38.45,2
2,22,7,1.41,17.64,41.33,3
2,22,8,1.75,19.05,44.88,1
2,22,9,7.75,18.28,56.3,1
2,22,10,7.21,8.82,36.21,2
2,22,11,3.63,8.17,27.18,2
2,22,12,6.29,9.6,35.79,2
2,22,13,6.94,11.31,40.61,4
2,22,14,4.78,12.49,38.3,2
2,22,15,5.0,4.18,22.16,1
2,22,16,6.26,16.65,49.82,4
2,22,17,6.04,13.44,42.93,4
2,22,18,5.23,14.34,42.98,2
2,22,19,4.42,19.54,51.63,2
2,22,20,8.41,18.28,57.73,4
2,22,21,3.84,25.52,62.33,4
2,22,22,5.72,21.07,57.5,1
2,22,23,5.56,25.75,66.51,1
2,22,24,8.75,17.99,57.88,4
2,22,25,5.84,19.51,54.63,4
2,22,26,6.66,19.55,56.49,3
2,22,27,4.82,17.57,48.55,4
2,22,28,10.04,13.59,51.87,2
2,22,29,7.38,12.84,44.62,3
2,22,30,6.68,15.35,48.13,3
2,22,31,5.0,12.11,38.02,1
2,22,32,9.06,16.87,56.31,4
2,22,33,5.51,7.87,30.64,4
2,22,34,5.96,9.18,34.23,3
2,22,35,3.88,11.17,33.72,2
2,22,36,2.51,9.73,27.88,3
2,22,37,6.33,14.51,45.69,3
2,22,38,3.22,19.18,48.32,2
2,22,39,4.95,16.88,47.45,1
2,23,0,4.38,22.8,58.06,2
2,23,1,8.39,12.41,45.94,4
2,23,2,5.56,24.24,63.49,3
2,23,3,5.66,15.26,45.75,3
2,23,4,6.29,20.13,56.85,2
2,23,5,1.24,18.72,43.12,1
2,23,6,2.98,15.0,39.44,1
2,23,7,4.92,16.52,46.67,2
2,23,8,2.96,6.36,22.11,3
2,23,9,4.44,3.18,18.95,2
2,23,10,4.14,13.96,39.86,4
2,23,11,7.27,16.08,50.86,3
2,23,12,3.74,10.13,31.34,2
2,23,13,5.34,21.03,56.59,3
2,23,14,6.14,13.6,43.46,4
2,23,15,5.55,12.39,39.77,2
2,23,16,5.64,13.83,42.84,1
2,23,17,5.04,19.85,53.59,3
2,23,18,5.05,5.37,24.65,2
2,23,19,6.57,21.53,60.25,2
2,23,20,5.59,8.89,32.85,3
2,23,21,3.35,10.64,31.52,4
2,23,22,6.68,3.81,25.05,1
2,23,23,3.05,11.26,32.11,2
2,23,24,6.3,15.94,48.49,2
2,23,25,5.51,5.6,26.1,4
2,23,26,0.93,14.9,34.81,4
2,23,27,7.06,9.28,36.81,1
2,23,28,4.08,14.05,39.91,3
2,23,29,3.13,23.04,55.84,2
2,23,30,5.73,9.11,33.6,1
2,23,31,6.03,10.02,36.06,4
2,23,32,5.22,20.22,54.72,2
2,23,33,6.55,11.9,40.95,4
2,23,34,5.15,16.53,47.18,1
2,23,35,3.98,17.06,45.72,1
2,23,36,2.32,16.46,40.93,1
2,23,37,4.2,19.99,52.05,3
2,23,38,2.86,13.84,36.86,3
2,23,39,2.7,22.69,54.21,3
2,24,0,9.47,14.83,53.12,1
2,24,1,5.69,11.15,37.59,1
2,24,2,0.86,13.88,32.62,2
2,24,3,8.84,22.79,67.67,3
2,24,4,2.42,22.66,53.55,3
2,24,5,6.11,12.9,42.0,1
2,24,6,4.8,21.81,56.99,1
2,24,7,7.32,14.53,47.87,2
2,24,8,8.08,24.23,68.91,1
2,24,9,4.75,9.13,31.52,1
2,24,10,5.12,15.99,46.04,1
2,24,11,5.75,17.54,50.5,3
2,24,12,0.87,14.5,33.88,3
2,24,13,7.38,17.85,54.64,3
2,24,14,4.46,17.58,47.79,3
2,24,15,9.87,11.98,48.28,4
2,24,16,4.69,10.42,33.97,2
2,24,17,2.8,16.69,42.43,3
2,24,18,5.73,9.06,33.5,4
2,24,19,6.12,14.89,46.0,4
2,24,20,3.15,16.97,43.74,3
2,24,21,5.64,21.94,59.06,4
2,24,22,4.0,18.39,48.42,3
2,24,23,5.69,24.69,64.67,1
2,24,24,4.53,17.15,47.08,3
2,24,25,0.09,17.85,38.89,2
2,24,26,3.52,13.43,37.46,2
2,24,27,8.01,2.22,24.74,2
2,24,28,4.17,18.28,48.57,1
2,24,29,6.84,14.42,46.61,4
2,24,30,3.73,15.17,41.4,3
2,24,31,5.98,29.96,75.84,2
2,24,32,3.66,14.49,39.89,3
2,24,33,6.83,12.17,42.09,1
2,24,34,6.16,14.47,45.25,1
2,24,35,3.04,6.58,22.73,3
2,24,36,3.43,18.17,46.75,1
2,24,37,5.98,10.56,37.04,4
2,24,38,1.24,11.75,29.18,4
2,24,39,3.4,16.67,43.68,4
2,25,0,3.24,14.71,39.42,1
2,25,1,6.17,8.91,34.15,3
2,25,2,5.1,12.36,38.74,4
2,25,3,5.38,10.1,34.82,2
2,25,4,3.54,16.99,44.63,2
2,25,5,3.7,10.47,31.93,4
2,25,6,2.56,10.98,30.49,1
2,25,7,4.94,12.1,37.87,1
2,25,8,6.81,16.29,50.29,1
2,25,9,3.21,17.7,45.33,2
2,25,10,6.67,17.92,53.25,1
2,25,11,0.83,19.67,44.13,2
2,25,12,6.1,7.75,31.68,4
2,25,13,6.63,15.99,49.3,1
2,25,14,4.97,13.24,40.22,2
2,25,15,4.76,15.99,45.26,3
2,25,16,2.88,17.37,43.96,3
2,25,17,4.84,15.87,45.19,2
2,25,18,4.53,22.35,57.48,1
2,25,19,8.85,14.37,50.86,2
2,25,20,3.01,13.82,37.14,2
2,25,21,7.3,11.95,42.67,3
2,25,22,3.19,16.63,43.15,1
2,25,23,5.97,10.34,36.58,2
2,25,24,2.82,18.81,46.71,3
2,25,25,5.94,14.69,45.21,2
2,25,26,6.52,20.46,58.0,4
2,25,27,5.67,12.2,39.65,2
2,25,28,10.58,3.52,32.89,2
2,25,29,7.28,17.33,53.38,2
2,25,30,6.05,18.69,53.45,1
2,25,31,3.69,12.42,35.81,3
2,25,32,8.4,10.9,42.94,1
2,25,33,2.56,15.49,39.51,3
2,25,34,8.08,17.05,54.55,2
2,25,35,3.58,13.28,37.29,4
2,25,36,4.49,17.29,47.28,2
2,25,37,3.46,18.45,47.37,3
2,25,38,5.46,17.79,50.37,2
2,25,39,7.44,10.76,40.59,4
2,26,0,5.11,14.83,43.7,2
2,26,1,2.29,19.79,47.53,3
2,26,2,2.0,17.28,41.88,2
2,26,3,7.94,16.13,52.41,3
2,26,4,4.49,9.44,31.58,1
2,26,5,8.83,9.16,40.39,1
2,26,6,3.2,19.3,48.51,2
2,26,7,9.21,12.05,46.99,3
2,26,8,4.88,25.63,64.8,3
2,26,9,5.95,9.64,35.13,1
2,26,10,5.23,13.5,41.3,2
2,26,11,5.28,24.56,63.52,1
2,26,12,4.4,7.7,27.9,1
2,26,13,5.17,7.02,28.21,1
2,26,14,4.75,5.8,24.86,1
2,26,15,8.52,4.78,30.96,1
2,26,16,5.63,22.76,60.68,4
2,26,17,5.27,14.66,43.7,1
2,26,18,6.64,14.57,46.48,4
2,26,19,1.16,15.17,35.85,4
2,26,20,8.35,8.98,39.0,4
2,26,21,8.3,11.09,43.11,3
2,26,22,0.2,11.41,26.25,2
2,26,23,5.78,8.3,32.08,2
2,26,24,2.76,15.07,39.1,4
2,26,25,5.72,14.78,44.92,1
2,26,26,3.56,16.82,44.33,2
2,26,27,5.46,7.91,30.61,2
2,26,28,5.45,13.36,41.49,2
2,26,29,8.7,9.9,41.59,3
2,26,30,6.36,11.27,39.28,3
2,26,31,7.82,19.99,59.87,2
2,26,32,7.38,5.11,29.16,1
2,26,33,6.47,20.88,58.74,2
2,26,34,4.74,7.97,29.18,4
2,26,35,3.14,16.28,42.34,1
2,26,36,4.59,14.38,41.67,1
2,26,37,5.43,24.56,63.85,3
2,26,38,5.97,19.48,54.86,1
2,26,39,4.46,2.26,17.15,3
2,27,0,0.42,23.98,51.87,4
2,27,1,4.62,23.41,59.8,4
2,27,2,5.66,10.16,35.55,4
2,27,3,2.14,17.79,43.2,2
2,27,4,7.05,28.73,75.69,3
2,27,5,8.5,20.24,61.84,1
2,27,6,6.12,16.58,49.38,2
2,27,7,6.37,13.99,44.74,3
2,27,8,4.59,26.52,65.95,4
2,27,9,1.58,9.29,24.99,1
2,27,10,7.17,19.59,57.67,1
2,27,11,6.91,10.55,39.03,2
2,27,12,4.18,13.01,38.05,3
2,27,13,6.83,19.67,57.09,4
2,27,14,8.22,16.31,53.38,2
2,27,15,5.68,12.25,39.77,4
2,27,16,4.12,13.84,39.58,4
2,27,17,6.24,13.9,44.28,4
2,27,18,4.82,18.01,49.43,3
2,27,19,2.02,12.79,32.94,4
2,27,20,5.28,11.97,38.34,4
2,27,21,8.36,13.3,47.66,3
2,27,22,0.36,10.41,24.6,3
2,27,23,6.2,15.0,46.39,2
2,27,24,4.6,12.7,38.34,3
2,27,25,3.87,11.85,35.06,1
2,27,26,5.6,8.92,32.94,4
2,27,27,6.06,13.23,42.55,1
2,27,28,5.64,12.62,40.42,2
2,27,29,1.46,16.64,39.43,4
2,27,30,6.94,9.47,36.93,1
2,27,31,3.72,12.18,35.4,4
2,27,32,6.08,19.66,55.45,1
2,27,33,3.79,8.31,27.81,4
2,27,34,4.74,14.71,42.66,1
2,27,35,5.02,12.81,39.46,3
2,27,36,2.54,8.54,25.57,2
2,27,37,5.71,24.58,64.49,2
2,27,38,6.96,20.91,59.85,1
2,27,39,4.48,6.62,25.92,2
2,28,0,4.72,19.97,53.14,3
2,28,1,8.7,23.22,68.23,2
2,28,2,5.23,8.84,31.98,3
2,28,3,2.04,19.27,45.95,3
2,28,4,6.81,18.57,54.85,4
2,28,5,7.06,14.63,47.51,2
2,28,6,7.6,14.11,47.64,2
2,28,7,0.19,18.43,40.27,4
2,28,8,5.89,12.39,40.5,3
2,28,9,3.42,15.75,41.89,3
2,28,10,5.97,18.46,52.82,2
2,28,11,5.42,24.41,63.53,3
2,28,12,4.4,17.73,47.96,1
2,28,13,3.02,2.04,13.6,2
2,28,14,4.56,21.32,55.49,4
2,28,15,8.13,21.62,63.8,1
2,28,16,4.73,20.4,54.02,4
2,28,17,5.39,10.19,35.02,2
2,28,18,4.45,18.39,49.39,4
2,28,19,1.05,14.16,33.59,1
2,28,20,1.55,17.17,40.69,2
2,28,21,4.56,20.11,53.07,2
2,28,22,8.75,15.16,52.22,2
2,28,23,3.06,13.83,37.27,4
2,28,24,2.54,19.64,47.77,3
2,28,25,3.73,15.24,41.54,3
2,28,26,5.57,8.27,31.57,1
2,28,27,6.52,12.66,42.4,4
2,28,28,4.47,16.99,46.64,1
2,28,29,6.33,10.88,38.43,1
2,28,30,5.9,14.69,45.12,4
2,28,31,2.14,19.88,47.38,3
2,28,32,5.88,16.83,49.36,4
2,28,33,2.73,15.19,39.28,3
2,28,34,6.62,14.83,46.96,1
2,28,35,5.41,7.38,29.45,1
2,28,36,4.72,18.72,50.64,2
2,28,37,6.62,10.07,37.44,1
2,28,38,2.48,17.63,43.62,3
2,28,39,4.22,24.62,61.36,4
2,29,0,5.49,20.21,55.28,3
2,29,1,5.6,6.94,28.98,2
2,29,2,3.26,23.09,56.22,4
2,29,3,3.09,10.49,30.65,4
2,29,4,3.92,17.97,47.41,4
2,29,5,8.01,4.36,29.02,4
2,29,6,5.7,20.16,55.63,3
2,29,7,5.94,15.85,47.53,2
2,29,8,3.85,15.29,41.9,3
2,29,9,2.95,18.51,46.39,4
2,29,10,0.63,14.83,34.02,3
2,29,11,3.48,20.34,51.2,4
2,29,12,2.26,15.3,38.48,3
2,29,13,6.13,23.07,62.38,4
2,29,14,4.23,15.79,43.72,1
2,29,15,7.42,10.98,40.99,4
2,29,16,5.55,13.35,41.69,3
2,29,17,4.11,9.47,30.82,3
2,29,18,6.38,17.34,51.46,3
2,29,19,2.2,15.97,39.69,1
2,29,20,3.68,6.69,24.33,1
2,29,21,5.99,20.76,57.46,4
2,29,22,6.61,5.87,29.02,1
2,29,23,4.69,22.69,58.51,3
2,29,24,4.18,12.18,36.39,1
2,29,25,8.1,19.29,59.08,2
2,29,26,7.42,10.01,39.05,2
2,29,27,7.5,14.51,48.22,1
2,29,28,6.2,21.42,59.23,2
2,29,29,4.9,15.86,45.3,2
2,29,30,2.8,18.65,46.35,1
2,29,31,4.41,21.02,54.57,3
2,29,32,3.3,12.3,34.73,4
2,29,33,6.06,15.54,47.17,3
2,29,34,5.72,6.09,27.54,2
2,29,35,5.44,10.67,36.09,3
2,29,36,4.25,13.02,38.22,1
2,29,37,3.06,15.06,39.73,3
2,29,38,7.28,13.19,45.1,1
2,29,39,3.82,17.25,45.75,2
2,30,0,6.36,13.66,44.06,3
2,30,1,4.82,16.28,45.97,1
2,30,2,5.24,13.65,41.62,4
2,30,3,6.75,13.69,44.96,4
2,30,4,5.02,17.12,48.08,3
2,30,5,6.41,15.88,48.61,2
2,30,6,5.64,15.19,45.56,1
2,30,7,5.97,17.43,50.76,4
2,30,8,3.38,25.8,61.9,1
2,30,9,5.33,19.03,52.57,1
2,30,10,6.24,11.41,39.3,4
2,30,11,1.2,9.21,24.01,2
2,30,12,0.71,14.23,32.99,2
2,30,13,6.84,21.78,61.33,3
2,30,14,3.4,8.88,28.1,4
2,30,15,3.84,13.03,37.35,4
2,30,16,6.03,16.16,48.34,3
2,30,17,4.59,13.82,40.55,1
2,30,18,4.93,12.83,39.31,1
2,30,19,6.1,18.48,53.14,1
2,30,20,5.66,15.02,45.27,2
2,30,21,3.38,16.7,43.7,4
2,30,22,5.91,16.97,49.71,2
2,30,23,2.84,8.6,26.33,4
2,30,24,4.01,18.19,48.04,1
2,30,25,4.14,18.2,48.34,3
2,30,26,4.36,12.08,36.58,2
2,30,27,7.72,19.66,59.0,3
2,30,28,4.43,13.28,39.13,4
2,30,29,3.33,16.44,43.07,1
2,30,30,5.31,13.2,40.87,3
2,30,31,1.98,17.23,41.74,4
2,30,32,6.34,7.62,31.93,3
2,30,33,6.6,13.44,44.14,2
2,30,34,4.07,20.83,53.45,4
2,30,35,2.9,18.82,46.9,4
2,30,36,6.75,23.5,64.58,4
2,30,37,6.46,13.81,44.57,4
2,30,38,3.98,20.14,51.88,3
2,30,39,5.28,23.24,60.88,2
2,31,0,7.97,10.26,40.74,3
2,31,1,5.03,17.91,49.68,3
2,31,2,8.67,13.07,47.87,2
2,31,3,1.63,7.68,21.88,2
2,31,4,8.09,20.19,60.85,2
2,31,5,3.26,11.91,33.86,3
2,31,6,4.86,16.19,45.88,3
2,31,7,1.81,14.03,34.97,4
2,31,8,6.59,17.99,53.21,2
2,31,9,8.67,12.16,46.05,1
2,31,10,5.58,9.83,34.71,2
2,31,11,3.39,11.47,33.26,2
2,31,12,2.62,16.51,41.68,4
2,31,13,5.95,12.3,40.45,4
2,31,14,5.19,13.05,40.31,3
2,31,15,3.38,23.09,56.48,2
2,31,16,1.42,13.98,34.03,3
2,31,17,6.19,9.71,35.79,1
2,31,18,3.7,23.58,58.15,2
2,31,19,4.4,13.99,40.48,2
2,31,20,3.29,12.53,35.17,2
2,31,21,6.22,20.03,56.5,1
2,31,22,4.03,11.91,35.52,1
2,31,23,7.69,19.1,57.81,2
2,31,24,7.77,20.58,60.94,1
2,31,25,4.42,15.67,43.89,2
2,31,26,4.7,20.66,54.47,1
2,31,27,5.74,13.46,42.32,1
2,31,28,7.86,21.05,62.08,4
2,31,29,6.59,6.41,30.05,3
2,31,30,5.08,18.63,51.23,1
2,31,31,5.53,15.95,46.84,4
2,31,32,2.72,16.92,42.72,4
2,31,33,6.48,22.23,61.46,2
2,31,34,5.0,17.04,47.88,3
2,31,35,5.07,18.12,50.19,2
2,31,36,9.87,12.26,48.84,1
2,31,37,8.98,21.93,66.26,4
2,31,38,2.57,22.81,54.17,2
2,31,39,7.58,15.94,51.25,2
2,32,0,7.01,17.29,52.72,1
2,32,1,4.37,12.75,37.94,2
2,32,2,6.97,7.85,33.76,2
2,32,3,1.88,14.84,36.74,1
2,32,4,2.63,15.65,39.98,1
2,32,5,5.42,10.99,36.69,2
2,32,6,3.76,13.46,38.04,1
2,32,7,2.37,13.14,34.4,2
2,32,8,6.52,24.5,66.08,2
2,32,9,3.55,14.13,38.93,3
2,32,10,8.43,9.05,39.31,4
2,32,11,3.72,1.28,13.6,4
2,32,12,0.8,12.09,28.91,1
2,32,13,2.81,14.44,37.95,3
2,32,14,2.89,12.86,34.96,4
2,32,15,5.57,13.34,41.71,4
2,32,16,5.58,10.01,35.07,1
2,32,17,8.85,16.33,54.78,1
2,32,18,3.31,13.99,38.13,1
2,32,19,6.85,15.12,48.04,2
2,32,20,2.36,18.1,44.3,3
2,32,21,5.0,15.19,44.18,2
2,32,22,6.88,15.58,49.02,3
2,32,23,3.43,13.24,36.89,1
2,32,24,5.35,18.6,51.76,4
2,32,25,4.88,14.65,42.84,3
2,32,26,4.13,6.6,25.12,3
2,32,27,4.27,16.78,45.78,3
2,32,28,6.28,14.21,44.98,3
2,32,29,1.22,12.8,31.24,1
2,32,30,3.36,23.67,57.6,2
2,32,31,8.08,16.43,53.31,2
2,32,32,5.67,14.14,43.53,3
2,32,33,4.75,30.09,73.44,1
2,32,34,7.14,9.76,37.94,3
2,32,35,4.79,22.33,58.01,1
2,32,36,5.32,15.48,45.45,3
2,32,37,2.68,13.93,36.65,3
2,32,38,4.93,19.21,52.07,2
2,32,39,6.81,18.25,54.21,3
2,33,0,1.68,7.62,21.87,1
2,33,1,1.62,20.3,47.1,1
2,33,2,4.13,15.56,43.04,4
2,33,3,5.34,6.22,26.97,1
2,33,4,6.54,8.89,34.91,3
2,33,5,4.81,10.3,33.99,1
2,33,6,4.47,21.23,55.12,4
2,33,7,5.82,15.13,45.83,3
2,33,8,4.58,21.82,56.53,1
2,33,9,5.0,23.96,61.72,1
2,33,10,2.77,18.05,45.08,2
2,33,11,4.34,14.18,40.73,3
2,33,12,6.91,11.26,40.45,1
2,33,13,4.63,19.91,52.82,1
2,33,14,1.92,16.79,40.73,1
2,33,15,5.12,17.33,48.72,2
2,33,16,8.19,9.92,40.53,2
2,33,17,3.93,10.9,33.29,2
2,33,18,6.68,13.04,43.51,1
2,33,19,4.73,16.42,46.06,3
2,33,20,9.69,13.32,50.57,3
2,33,21,5.99,7.6,31.14,4
2,33,22,7.88,12.16,44.34,3
2,33,23,7.45,26.01,71.11,1
2,33,24,4.82,12.07,37.55,4
2,33,25,6.33,15.55,47.77,2
2,33,26,6.4,16.76,50.34,3
2,33,27,6.42,7.22,31.31,4
2,33,28,3.03,10.32,30.18,2
2,33,29,2.49,14.35,37.08,3
2,33,30,6.98,15.3,48.68,1
2,33,31,5.74,20.98,57.36,3
2,33,32,4.36,19.79,52.0,1
2,33,33,8.64,9.36,40.38,3
2,33,34,6.36,19.58,55.9,1
2,33,35,3.07,26.06,61.75,1
2,33,36,4.35,17.03,46.46,1
2,33,37,8.3,11.05,43.03,1
2,33,38,8.0,18.9,58.08,4
2,33,39,4.85,14.77,43.02,1
2,34,0,0.29,22.11,47.85,4
2,34,1,4.67,13.49,40.07,3
2,34,2,1.85,14.95,36.9,3
2,34,3,9.43,7.9,39.17,1
2,34,4,5.42,22.76,60.23,4
2,34,5,3.4,20.35,51.04,4
2,34,6,5.0,18.79,51.38,1
2,34,7,4.3,9.67,31.63,1
2,34,8,4.75,17.51,48.28,2
2,34,9,1.64,15.03,36.6,4
2,34,10,7.68,15.57,50.73,2
2,34,11,3.09,19.55,48.77,1
2,34,12,5.99,9.88,35.7,1
2,34,13,7.59,21.06,61.51,1
2,34,14,3.18,13.53,36.93,3
2,34,15,5.72,6.01,27.38,3
2,34,16,4.62,13.86,40.7,2
2,34,17,3.44,10.05,30.53,4
2,34,18,4.0,16.61,44.86,3
2,34,19,8.64,4.86,31.38,3
2,34,20,4.29,21.25,54.77,1
